tweetId,bullyLabel,labelUser
260402172691353600,0,1
260402168484474880,0,1
260402168463515650,0,1
260402168463503360,0,1
260402168480296960,0,1
260402164294381570,0,1
260402164285992960,0,1
260402160087486465,0,1
260402155901562880,0,1
260402155914137600,0,1
260402151694680065,0,1
260402147517165570,0,1
260402147517153280,0,1
260402143306076160,0,1
260402134913261570,0,1
260402134925864960,0,1
260402130748334080,0,1
260402130723143680,0,1
260402126533038080,0,1
260402122359721985,0,1
260402122347130880,0,1
260402118136053760,1,1
260402118169620480,0,1
260402118131847170,0,1
260402113950138370,0,1
260402113966919680,0,1
260402113971097600,0,1
260402105553141760,0,1
260402101388185600,0,1
260402097198100480,0,1
260402097168732160,0,1
260402093003796480,0,1
260402092970225665,0,1
260402092986998785,0,1
260402088796897280,0,1
260402084610990080,0,1
260402084590018560,0,1
260402084594192385,0,1
260401988146176000,0,1
260401983943475200,0,1
260401979744989185,0,1
260401971352182785,0,1
260401971343806465,0,1
260401962963595265,0,1
260401958777651200,0,1
260401954574987265,0,1
260401954570792960,0,1
260401950372286465,0,1
260401950380679170,0,1
260401946198958080,0,1
260401942000455680,0,1
260401937793556480,0,1
260401933620244480,0,1
260401933620224000,0,1
260401929421737985,0,1
260401929400750080,0,1
260401921024737280,0,1
260401921012142080,0,1
260401916817858560,0,1
260401916843008000,0,1
260401916838809600,0,1
260401912610959360,0,1
260401912636125185,0,1
260401912644505600,0,1
260401908433448960,1,1
260401908454412290,0,1
260401904239124480,0,1
260401900040634370,0,1
260401824530563075,0,1
260401824547348480,0,1
260401824555741185,0,1
260401816158756865,0,1
260401811947659265,0,1
260401811960238080,0,1
260401811968634880,0,1
260401799377321985,0,1
260401799394099200,0,1
260401791001313280,0,1
260403355464118272,0,1
260401791005491200,0,1
260401782608523265,0,1
260401778426793985,0,1
260401778426798080,0,1
260401774211522560,0,1
260401774203125760,0,1
260401770012999680,1,1
260401770021416960,0,1
260401765839687680,0,1
260401761636986880,0,1
260401757421707265,0,1
260401753240002560,0,1
260401753252569090,0,1
260401749045698560,0,1
260401749054091265,0,1
260401744872341505,0,1
260401744868147200,0,1
260401744847196160,0,1
260401740682240000,0,1
260401736458567680,0,1
260401736454385665,0,1
260401732276858880,0,1
260401732268462080,0,1
260401728095150080,0,1
260401723884072960,0,1
260401715516416000,0,1
260401711322107905,0,1
260401711292751875,0,1
260401707123609600,0,1
260401707098439680,0,1
260401702904156160,0,1
260401702895755265,1,1
260401698714050560,0,1
260401698730819585,0,1
260401799377338368,0,1
260401799377321984,0,1
260401799373135873,0,1
260401799368945664,0,1
260401799364759552,0,1
260401795208196097,0,1
260401795195621376,0,1
260401795191422976,0,1
260401795178840064,0,1
260401795174633472,0,1
260403355468324864,0,1
260403355472519168,0,1
260401791005507584,0,1
260401790992916482,0,1
260401790988742656,0,1
260403355476692992,0,1
260403355485093888,0,1
260401962942619648,0,1
260401958786060288,0,1
260401958777659393,0,1
260401958773485569,0,1
260401958769291267,0,1
260401958769287169,0,1
260401958769266688,0,1
260401958756691968,0,1
260401958752509954,0,1
260401954574987264,0,1
260401954570788864,0,1
260401954566574081,0,1
260401954562379777,0,1
260401954558205952,0,1
260401950397460482,0,1
260402097164517376,0,1
260402092999602176,0,1
260402092995383296,0,1
260402092986994688,0,1
260402092986990593,0,1
260402092986990592,0,1
260402092974432256,0,1
260402088809492481,0,1
260402088809480192,0,1
260402088809476097,0,1
260402088801103872,1,1
260402088792715264,0,1
260402088792711169,0,1
260402088792702977,0,1
260402088784302081,0,1
260402088780115969,0,1
260402088775933952,0,1
260402084615168001,0,1
260402084610981888,0,1
260402084606799872,0,1
260402084590022656,0,1
260402084585811968,0,1
260402084581629954,0,1
260402084581629952,0,1
260402084581609472,0,1
260402080412475392,0,1
260402080404099072,0,1
260402080399900672,0,1
260402080387325952,0,1
260402076226572289,0,1
260402076222369794,0,1
260402076213972994,0,1
260402076213972992,1,1
260402076209799168,0,1
260402076205584384,0,1
260402076197199872,0,1
260402076188803072,1,1
260402072028082176,0,1
260402072019693569,0,1
260402072015486977,0,1
260402072007090178,0,1
260402072007090177,0,1
260402072002891776,0,1
260402067837964288,0,1
260402067837960194,0,1
260402067829559296,0,1
260402067816988673,0,1
260402067816988672,0,1
260402067816976384,0,1
260402067816972288,0,1
260402067812798464,0,1
260402067812790272,0,1
260402067812777984,0,1
260402067808604161,0,1
260402067804418048,0,1
260402063635279872,0,1
260402063635267584,0,1
260402063631056898,0,1
260402063626878977,0,1
260402063626866688,0,1
260402063622680576,0,1
260402059445170176,0,1
260402059440955392,0,1
260402059436765184,0,1
260402059432587264,0,1
260402059428380673,0,1
260402059428376576,0,1
260402059415789568,0,1
260402055255052288,0,1
260402055255040001,0,1
260402055242477568,0,1
260402055238254594,0,1
260402055229870083,0,1
260402055221497857,0,1
260402055217307648,0,1
260402051039756288,0,1
260402051031375872,0,1
260402051022999552,0,1
260402046853849088,0,1
260402046849667073,0,1
260402046849654784,0,1
260402046845472768,0,1
260402046845468674,0,1
260402046841266177,0,1
260402046841266176,0,1
260402046828691458,0,1
260402046828691456,0,1
260402046828675072,0,1
260402042667925506,0,1
260402042659561473,0,1
260402042659553281,0,1
260402042659536896,0,1
260402042651168768,0,1
260402042642763777,0,1
260402038456856576,0,1
260402038440091648,0,1
260402034283528192,0,1
260402034279325697,0,1
260402034275127296,0,1
260402034270949376,0,1
260402034270941184,0,1
260402034266763264,0,1
260402034258366464,0,1
260402034258362368,0,1
260402034245783553,0,1
260402030072455169,0,1
260402030068240384,0,1
260402030064050176,0,1
260402030059851776,0,1
260402030051487744,0,1
260402025894920193,0,1
260402025890725888,0,1
260402025886539776,0,1
260402025882341377,0,1
260402025882324993,0,1
260402025873936384,0,1
260402025869737984,0,1
260402025865572353,0,1
260402025865551872,1,1
260402025857167361,0,1
260402021696430081,0,1
260402021696425984,0,1
260402021692219392,0,1
260402021688020992,0,1
260402017497935873,0,1
260402017497935872,0,1
260402017497931776,0,1
260402017493741569,0,1
260402017493733378,0,1
260402017493712896,0,1
260402017481154563,0,1
260402017481154562,0,1
260402013311991808,0,1
260402013299433472,0,1
260402013282656256,0,1
260402013282635776,0,1
260402013282631682,1,1
260402013282631681,0,1
260402013274271746,0,1
260402013274263553,0,1
260402009100935168,0,1
260402009100931073,0,1
260402009084137472,0,1
260402004923387904,0,1
260402004919218177,0,1
260402004919193601,0,1
260402004915003392,0,1
260402004910821376,0,1
260402004910800896,0,1
260402004906635264,0,1
260402004906622977,0,1
260402004906614784,0,1
260402004906606592,0,1
260402004902432768,0,1
260402004898238464,0,1
260402004898222081,0,1
260402004894040064,0,1
260402004889837568,1,1
260402004885647362,0,1
260402004885639169,0,1
260402000729104386,0,1
260402000729104384,0,1
260402000729079808,0,1
260402000712327168,0,1
260402000708120576,0,1
260402000703922178,0,1
260402000703922176,0,1
260401996534804481,0,1
260401996534788096,0,1
260401996530581504,0,1
260401996513828864,0,1
260401996497055748,0,1
260401996497055746,0,1
260401992340496384,0,1
260401992340492288,0,1
260401992336289792,0,1
260401992332091393,0,1
260401992319524866,0,1
260401992319508481,0,1
260401992315318272,0,1
260401988146192384,0,1
260401988146176001,0,1
260401988142002177,0,1
260401988141985792,0,1
260401988137803778,0,1
260401988137791488,0,1
260401988133609473,0,1
260401988129411072,0,1
260401988121018368,0,1
260401988121014273,0,1
260401988121001984,0,1
260401988116819969,0,1
260401988112621568,0,1
260401988112617473,0,1
260401983939305473,0,1
260401983935111168,1,1
260401983926714368,0,1
260401983922528256,0,1
260401983922520064,0,1
260401983922511872,0,1
260401983914119168,0,1
260401979757559808,0,1
260401979753377793,0,1
260401979749199872,0,1
260401979749187584,0,1
260401979740803072,0,1
260401979740790784,0,1
260401979736604672,0,1
260401979719811072,0,1
260401975563268096,0,1
260401975563259904,0,1
260401975559090178,0,1
260401975559077888,0,1
260401975554891777,0,1
260401975554871297,0,1
260401975538102273,0,1
260401975529701376,0,1
260401971368960001,0,1
260401971364769793,0,1
260401971339599872,0,1
260401967174664193,0,1
260401967174647809,0,1
260401967162085377,0,1
260401967149498368,0,1
260401967149494272,0,1
260401967141113857,0,1
260401967141113856,0,1
260401967141105664,0,1
260401962980364289,0,1
260401962959384576,0,1
260401962955206656,0,1
260401962955202561,0,1
260401962955190272,0,1
260401962951008257,0,1
260402197823635456,0,1
260402193667076097,0,1
260402193650302976,0,1
260402193646116864,0,1
260402193641926656,0,1
260402193641918464,0,1
260402193641897984,0,1
260402193629339649,0,1
260402189472772096,0,1
260402189447614464,1,1
260402189447610372,0,1
260402189435039744,0,1
260402185278468098,0,1
260402185274281986,0,1
260402185270095872,0,1
260402185270075393,1,1
260402185270071297,0,1
260402185257508864,0,1
260402185257500672,0,1
260402185257484289,0,1
260402185244921856,0,1
260402185240731648,0,1
260402181079977984,0,1
260402181075775489,0,1
260402181071577088,0,1
260402181071568896,0,1
260402176889860096,0,1
260402176885665792,0,1
260402176881467393,0,1
260402176881467392,0,1
260402176864702464,0,1
260402176860512256,0,1
260402176856317952,0,1
260402172695568386,0,1
260402172695568384,0,1
260402172691378176,0,1
260402172687183872,0,1
260402172678770688,0,1
260402172666195969,0,1
260402172666187776,0,1
260402172657795073,0,1
260402168492879872,0,1
260402168480292864,1,1
260402168476086274,0,1
260402168476086273,1,1
260402168467714048,0,1
260402168463511552,0,1
260402168463491076,0,1
260402164302749697,0,1
260402164294352896,0,1
260402164290162688,0,1
260402164281782272,0,1
260402164281769984,0,1
260402164277583872,0,1
260402164277579776,0,1
260402164273410049,0,1
260402164273410048,0,1
260402164273381376,0,1
260402164269207553,0,1
260402164269207552,1,1
260402160108466177,0,1
260402160104271873,0,1
260402160104247297,0,1
260402160104247296,0,1
260402160091688961,0,1
260402160091684866,0,1
260402160091676672,0,1
260402160091672576,0,1
260402160083275776,0,1
260402160083271681,0,1
260402160074907648,0,1
260402160074899457,0,1
260402155918340096,0,1
260402155918327809,0,1
260402155909963776,0,1
260402155909959681,0,1
260402155909955587,0,1
260402155909955586,0,1
260402155905765376,0,1
260402155905757186,0,1
260402155901579264,0,1
260402155897376768,0,1
260402155888975872,0,1
260402155880599554,0,1
260402155880599553,0,1
260402151719841792,0,1
260402151719837696,0,1
260402151715663874,0,1
260402151711465472,0,1
260402151698886657,1,1
260402151694688256,0,1
260402151694680066,0,1
260402151694667778,0,1
260402151694667777,0,1
260402151690489856,0,1
260402151690473473,0,1
260402147529732097,0,1
260402147517161472,0,1
260402147512967168,0,1
260402147508748288,0,1
260402147504574464,0,1
260402147504570368,1,1
260402147500371968,0,1
260402147500363777,0,1
260402147500363776,0,1
260402147496177664,0,1
260402147491999744,0,1
260402143327031296,0,1
260402143322832896,0,1
260402143318646784,0,1
260402143310266368,0,1
260402143310262272,0,1
260402143301881856,0,1
260402143301861376,0,1
260402139124342784,0,1
260402139120160769,0,1
260402139115954179,0,1
260402139111755776,0,1
260402139103391744,0,1
260402139103383552,0,1
260402134938443777,0,1
260402134934249472,0,1
260402134930042882,0,1
260402134921662464,0,1
260402134921658369,0,1
260402134921641984,0,1
260402134913277952,0,1
260402134913261569,0,1
260402134909063168,0,1
260402130748317696,0,1
260402130744143873,0,1
260402130744143872,0,1
260402130744119297,0,1
260402130718978049,0,1
260402130714783744,0,1
260402126554030081,0,1
260402126554021889,0,1
260402126549811201,0,1
260402126545641472,0,1
260402126545620993,0,1
260402126541438976,0,1
260402126524645377,0,1
260402126524645376,0,1
260402126520475648,0,1
260402122363924482,0,1
260402122363920384,0,1
260402122363895808,0,1
260402122359701504,0,1
260402122351333377,0,1
260402122351333376,0,1
260402122347143168,0,1
260402122347126784,0,1
260402122347118592,0,1
260402122338742272,0,1
260402118169604096,0,1
260402118169591809,0,1
260402118165409792,0,1
260402118161223681,0,1
260402118161211393,0,1
260402118157025281,0,1
260402118148644864,0,1
260402118140256256,0,1
260402118136061952,0,1
260402118136037376,0,1
260402118131867649,0,1
260402113975304192,0,1
260402113975300096,0,1
260402113958539264,0,1
260402113954336768,0,1
260402113954324481,1,1
260402113950138368,0,1
260402113941762048,0,1
260402113941749762,0,1
260402113937543169,0,1
260402113937543168,0,1
260402109772595201,0,1
260402109764231169,0,1
260402109764227072,0,1
260402109760028672,0,1
260402109760012288,0,1
260402109751648256,0,1
260402109747458049,0,1
260402109747458048,0,1
260402105586688001,0,1
260402105582510081,0,1
260402105582485504,0,1
260402105578319872,0,1
260402105553149952,0,1
260402105553129473,0,1
260402105553125376,0,1
260402101392388097,0,1
260402101367222272,0,1
260402101358821376,0,1
260402101354631169,0,1
260402097193889792,0,1
260402097193881601,0,1
260402097189691393,0,1
260402097177100289,0,1
260402097172934656,0,1
260402097168723968,0,1
260402097168719872,0,1
260402097164537857,1,1
260402097164529664,0,1
260402285929197568,0,1
260402285924978688,0,1
260402285916598273,0,1
260402285912408064,0,1
260402285904015360,0,1
260402281747472385,0,1
260402281747472384,0,1
260402281743253504,0,1
260402281726484480,0,1
260402281722294272,0,1
260402281722281984,0,1
260402281718087680,0,1
260402281709707264,1,1
260402281709699072,0,1
260402277548965888,0,1
260402277548961792,0,1
260402277544771585,0,1
260402277540577280,0,1
260402277540569088,0,1
260402277536395264,0,1
260402277532188672,0,1
260402277527994368,0,1
260402277523808257,0,1
260402277519605761,0,1
260402277519597569,0,1
260402273358868480,0,1
260402273358856192,0,1
260402273354670080,0,1
260402273350463488,0,1
260402273346273282,0,1
260402273346273281,0,1
260402273346269184,0,1
260402273346256897,0,1
260402273342091265,0,1
260402273333694465,0,1
260402273333673985,0,1
260402273333673984,0,1
260402273325289473,0,1
260402273321115648,0,1
260402273321111552,0,1
260402273321103360,0,1
260402269160345600,0,1
260402269156163585,0,1
260402269151969280,0,1
260402269147758593,0,1
260402269143564288,0,1
260402269139394560,0,1
260402269135192064,0,1
260402269130985473,0,1
260402269126811648,0,1
260402264970248192,0,1
260402264970235904,0,1
260402264966066176,0,1
260402264961859584,0,1
260402264961847296,0,1
260402390799380480,0,1
260402390799376384,0,1
260402390795169792,0,1
260402390778408960,0,1
260402390778400768,0,1
260402390778396672,0,1
260402390778384384,0,1
260402390778380288,0,1
260402390774185986,0,1
260402390770003970,0,1
260402390761603072,0,1
260402386605072384,0,1
260402386600882176,0,1
260402386600853505,0,1
260402386592481280,0,1
260402386592468992,0,1
260402386584100864,0,1
260402386584088577,0,1
260402386584076288,0,1
260402386579902466,0,1
260402386579902464,0,1
260402386575704065,0,1
260402382406553603,0,1
260402382393987072,0,1
260402382393974784,0,1
260402382389796864,0,1
260402382385598464,0,1
260402382385582081,0,1
260402382385582080,0,1
260402382381400064,0,1
260402382377189376,0,1
260402378212249602,0,1
260402378208067586,0,1
260402378208067584,0,1
260402378208051201,0,1
260402378203856896,0,1
260402378199691264,0,1
260402378187087873,0,1
260402378182905857,0,1
260402378182897664,0,1
260402378178703361,0,1
260402374022164480,0,1
260402374022160384,0,1
260402374022148097,0,1
260402374022139904,0,1
260402374001184768,0,1
260402373996994561,0,1
260402373992787969,0,1
260402373988585473,0,1
260402373984407552,0,1
260402369823657985,0,1
260402369823649792,0,1
260402369815277568,0,1
260402369806876672,0,1
260402369806872576,0,1
260402369802690560,0,1
260402369802682370,0,1
260402369798496256,0,1
260402369790107649,0,1
260402369790107648,0,1
260402365629333505,0,1
260402365625167872,0,1
260402365608386561,0,1
260402365608382464,0,1
260402365608374273,0,1
260402365608370177,0,1
260402508206309376,0,1
260402508202139649,0,1
260402508202127360,0,1
260402504028811264,0,1
260402504028786688,0,1
260402504024616960,0,1
260402504016211970,0,1
260402504012025856,0,1
260402504007815168,0,1
260402499851276288,0,1
260402499830312960,0,1
260402499830300672,0,1
260402499826094081,0,1
260402499821924353,0,1
260402499821916160,0,1
260402499821895681,0,1
260402499813511168,0,1
260402499813507073,1,1
260402495656964097,0,1
260402495648579584,1,1
260402495648567296,0,1
260402495644372994,0,1
260402495635996672,0,1
260402495631814656,0,1
260402495631806464,0,1
260402495623417857,0,1
260402495623405569,0,1
260402495623401472,0,1
260402495619215360,0,1
260402491462668288,0,1
260402491462647809,0,1
260402491458478080,0,1
260402491458469889,0,1
260402491445895169,0,1
260402491445891072,0,1
260402491441696769,1,1
260402491441696768,0,1
260402491429097472,0,1
260402491424923648,0,1
260402491424911360,0,1
260402491424903168,0,1
260402487268368384,0,1
260402487264161793,0,1
260402487259983873,0,1
260402487251582976,0,1
260402487251566593,0,1
260402487247400960,0,1
260402487247396865,0,1
260402487247388672,0,1
260402487247372288,0,1
260402487239000064,0,1
260402487238995968,0,1
260402487234797569,0,1
260402487230595072,0,1
260402483061465088,0,1
260402483057287168,0,1
260402483040493568,0,1
260402483036319747,0,1
260402483036319745,0,1
260402483036319744,0,1
260402483036307456,0,1
260402478879764480,0,1
260402478879760384,0,1
260402478875566081,0,1
260402478871355393,0,1
260402478867173376,1,1
260402478862970880,0,1
260402478850396161,0,1
260402478850396160,0,1
260402478850387969,0,1
260402478846197760,0,1
260402478841995264,0,1
260402474685435906,0,1
260402474685435904,0,1
260402474681253892,0,1
260402474668679168,0,1
260402474664472576,0,1
260402474660278272,0,1
260402474656092160,0,1
260402474651897856,0,1
260402474651881474,0,1
260402474647707648,0,1
260402474647695361,0,1
260402474647683073,0,1
260402470491148288,0,1
260402470491144192,0,1
260402470486945792,0,1
260402470482747392,0,1
260402470474371072,0,1
260402470470184963,0,1
260402470470172672,0,1
260402470465978368,0,1
260402470461767680,0,1
260402470457577472,0,1
260402470453379072,0,1
260402466296844288,1,1
260402466296840193,0,1
